lemma,text1,text2,tgt_ind_1,tgt_ind_2,labels,tw1,tw2
prst,Pojdite vprašajte trgovci prstom kazali dvonadstropni motel Romanca katerem naslikana mladoporočenca rdečem srcu,otoška prst primerna gojenje riža pripeljejo otoka Cebu sadje zelenjavo otoku uspevata zadostnih potrebnih količinah,3,1,0,prstom,prst
prst,Nemara kažemo prstom sestradane množice Indiji hoteli reči,Zgornja anekdota človeka mimogrede zapelje prstom pokazal češ glej kakšni Američani vedeli gnilo,2,5,1,prstom,prstom
prst,dim razkadil imel razen blata svojimi prsti,kazanje prstom sedemodstotni medletni upad gospodarske aktivnosti Nemčije povezan upad izvoza drži vode Avstrija Nemčije odvisna toliko Slovenija četrtletju odnesla Slovenija,6,1,1,prsti,prstom
prst,razumemo izvajalec delavci krivi naročnik del nadzorniki gledajo stalno prste,Koliko glasov odvisno predvsem SLS LDS tovrstni Janševi Peterletovi strategiji znašli politični sredini treba migniti prstom,9,15,1,prste,prstom
prst,prsti začutil bočno krmilo,Krma poskušal prijeti prsti spolzeli stranici,0,3,1,prsti,prsti
prst,Rahel utrip zdelo zadrhtel dotaknil zbudili prsti,mogel prstom pokazati osebo,6,1,1,prsti,prstom
prst,še živčno izmozgano mlahavo truplo žive oči prsti naprej mešali delili jemali mešali,Filatelistična serija prste oblizat,7,2,1,prsti,prste
prst,Ostal prstov,razumljivo glasniku civilne družbe zanj označil gledali prste,1,7,1,prstov,prste
prst,pisalom masiramo razmišljamo tolčemo čelu glavi licih mizi zvečimo svinčniki zato premazani nestrupenim lakom vrtimo prsti,dodajo klobasam posebno aromo držiš cvrčeče vročih klobasah opečeš prstov,15,9,1,prsti,prstov
prst,poslal nel culo rit pove dvignil glas zmagoslavni crescendo končal Francovo priljubljeno kretnjo prstom očesom,Vanjo damo prsta olja segrejemo stopinj temperaturo preverimo olje vržemo kocko starega kruha porjaveti sekundah,13,2,1,prstom,prsta
prst,Prste nogah navpično vzravnajte rokami oprimite gležnjev,Zdrs medvretenčne plošče išias bolečina širi zadnjico kolk največkrat nastaneta zaradi osteoartrotičnih sprememb zaznate še vrtoglavico glavobol slabost motnje ravnotežja šumenje ušesih slabost rokah mravljinčenje omrtvelost prstov rok,0,26,1,Prste,prstov
prst,takšnim gledanjem prste škodimo neupravičeno jezimo shujševalno kuro češ popolnoma neučinkovita neuporabna,začetku fantje bojijo hitro položi karte mizo pusti vrteti prsta,2,9,1,prste,prsta
prst,Prste piškotov,Prste oblizujete svežem sadju zelenjavnih jedeh obožujete polnovredne žitne izdelke živila varujejo zdravje,0,0,1,Prste,Prste
prst,sproščujoči kopeli noge prstov kolen zmasirajte,hladnih nežna koža okrog oči še občutljivejša kremo narahlo vtrite blazinicami prstov,3,11,1,prstov,prstov
prst,kopalnici umivanjem zob postavljajte prste imenitna vaja krepitev mišic zadnjice,Prst zmočite namilite sneli prstan težav,4,0,0,prste,Prst
prst,Azijske vaje prsti čudovite preganjanje poletne depresije,Potrebovali udobno obutev športni copati širokim prožnim podplatom prsti imeti prostora,2,8,1,prsti,prsti
prst,Okrog oči veke konicami prstov rahlim trepljanjem nanesite gel kremo okrog oči,Nož usmerjen vitalne dele telesa ženska dvignila roki bran porezal prstih leve roke,4,10,1,prstov,prstih
prst,verjamemo stopili prste obremenilni predmeti hrasti ostali mestu padli,Še imeli vratca malem prstu nujno vzeti svoj način misliti prileteli naslednja,2,4,1,prste,prstu
prst,logiko kateri politiki sindikati prstom kažejo državo pomaga podjetjem prisiljena odpuščati delavce hkrati vkopani svojih zahtevah plače dejavnosti vidijo drugačne drugače,Tokrat potrebuje vode zato prst zalivanji otip popolnoma posuši,4,4,0,prstom,prst
prst,Zgodba bralca svojimi vlažnimi hladnimi prsti povleče magični labirint drži razkrite še končne grozljive skrivnosti,ujela slo rekli preprosto nimamo pojma vemo spoznamo venski filmski labirint namreč točno hotela pisati nameravala pustimo svoje mnenje povedo zadevo poznajo pravzaprav nonšalantno izogniti neubogljivi prsti ukvarjajo strokovnjaki,5,26,1,prsti,prsti
prst,IZDIHNITE ZAKOTALITE NAVZGOR GLAVA STISNJENA ROKAMI DOTAKNETE PRSTOV NOGAH,potrebujete prste roke,7,1,1,PRSTOV,prste
prst,tisočletjih prestolu Katoliške cerkve zvrstilo tristo papežev prste rok naštejemo dolgožive Petrove naslednike,Tedaj nihče vznemirjal kažejo prstom imam muslimansko ime jezi predsednica tamkajšnjega kulturno izobraževalnega društva Abdesslam Azrou poudarja združenje laično bazen še zdaleč zahajajo muslimanke,7,4,1,prste,prstom
prst,kolikor neposrednosti pristni borbi klavirjem otrplimi prsti prilega čitalniško kramljanje okoliščinah katerih nastale skladbe preizkusni kamen potrpljenje občinstva edino primerno izvajanje Metamorfoz prekinitve sledil šele polovici nastopa,reče Zemljariču zemljevidu prstom pokaže kraj Sloveniji gre,6,3,1,prsti,prstom
prst,Nervozno prsti udarjal škatli,Rico dal prst usta tiho šepnil Pst,1,2,1,prsti,prst
prst,Prsti orožju namreč močno srbeli še upal Sergio onesvestil vrgli ogenj Lauri,Sloveniji skupne projekte preštejemo prste roke,0,4,1,Prsti,prste
prst,Sloveniji skupne projekte preštejemo prste roke,Večini vrst posodovk zunanjim okrasnim trajnicam izteklo obdobje zimskega mirovanja preden prično vegetacijo dohranjujemo organskimi gnojili menjamo prst potrebi presadimo,4,17,1,prste,prst
prst,Presajamo svežo prst nekoliko posodo,pripravimo ustrezno mešanico prsti skupino posebej,2,3,1,prst,prsti
prst,tragediji prstom nehali kazati Iran Sirijo državi odgovorni napad usmerili Libiji,Dobili mobilni telefon agent zadolžen demokratične politike začel vrteti telefon pridrvel referent varčevalne programe predmetne zadeve ter strogo udaril prstih,1,19,1,prstom,prstih
prst,Malčki zasvojeni igračami ter junaki risank slikanic želijo imeti avtomobilčke pajacke rožice srajčkah oblekicah starši jutranjo dirko časom lomijo prste vtikanju miniaturnih letalskih kril mikimiškinih rok pecljev rož gumbnice,Gumbi najbolj privlačni oko običajno najbolj neudobni prste,19,7,1,prste,prste
prst,rešiti problem lomljenja prstov zamudnim zapenjanjem gumbov,Posledica preperevanja preperina zapletenih fizikalno kemičnih procesih pripelje vrhnjega dela prsti,3,10,0,prstov,prsti
prst,Delček napredne tehnologije prsti,begu pognal okno prsti oprijel okenski okvir,3,3,1,prsti,prsti
surov,naraščanjem erotične napetosti narašča tekmovalnost surovi igri polaščanja Ruth,Prebivalci najbolj obljudene države svetu porabijo milijarde vrečk Kitajskem proizvodnjo plastične embalaže predelajo milijonov ton milijonov sodčkov surove nafte,5,17,0,surovi,surove
surov,živilo začeli ceniti šele svetovni vojni še takrat Slovenskem uživali kuhanega recimo juhah omakah surov recimo solatah tedanjemu okusu ustrezal,Surove strasti film,14,0,0,surov,Surove
surov,uživamo surove odstranili ostre trne kuhamo zelenjavno jed jemo hladne solato skupaj jajci,Ironija surove boksarske usode združila velikana,1,1,0,surove,surove
surov,Podjetju Nafta uspelo začetku sklenilo dogovor dobavi tisoč ton surove ruske nafte tisoč ton plinskega kondenzata Hrvaške,naftovodu Lendavo prispelo tisoč ton surovine Rusije edina slovenska rafinerija zaradi pomanjkanja surove nafte ustavljena pogonu,9,12,0,surove,surove
surov,zapomniti kostanj peko zarežemo obliki križa kuhanju solimo kostanj jejmo sadjem povzroča napenjanje kostanju pijemo vodo pečenjem mešamo opeče pečenju pokrijemo pečen kostanj pokrijemo vlažno krpo papirjem lupi surov kostanj olupimo zarežemo obliki križa kuhamo minut vre minut odcedimo ohladimo olupimo odstranimo notranjo kožico,Angleška surova telesna moč višina brazilski hitrosti tehniki,28,1,0,surov,surova
surov,Surovo zelje hranljivo kuhano,Vrtni napadalci prostori pesem Barantanje Fantastični prostori Najšibkejši člen Who Zdravniki Eastenders Hetty Wainthropp raziskuje Vrtni napadalci Otroški program Gospodična Marple Pasje zavetišče Battersea Pasja policijska akademija Najšibkejši člen Zdravniki Eastenders minister Nezgoda Najhujši umori Surovo ravnanje Strah Kasneje Joolsom Hollandom Območja znanja,0,35,0,Surovo,Surovo
surov,povedal komandir piranske policijske postaje Igor Gjerkeš povod surov obračun dijakom banalni spor katerega zapletla pretepeni dijak letnika petnajstletnik Pirana,Sloveniji pridelamo travne silaže vsebnostjo surovega pepela,8,5,0,surov,surovega
surov,iskanju ravni torej surovimi podatki disku avtorja omejila specifične vrste podatkov,imajo zaradi rasti cen surove nafte svetovnem trgu rasti dolarja omejenih cen maloprodaji milijardi kun izgube Diplomatska menjava OVSE,3,4,1,surovimi,surove
surov,jabolki zaužiti surovi vmešani obrok žitne kosmiče prijateljici presnove,London Čisti dobiček skupine Royal Dutch Shell zasebne naftne družbe svetu zaradi cen surove nafte zemeljskega plina ter nižjih stroškov četrtletju primerjavi enakim obdobjem lani porasel rekordnih odstotkov milijarde dolarjev,2,13,0,surovi,surove
surov,četrtletju cena surove nafte Londonu znašala dolarja sod enakem lanskem obdobju treba sod povprečju odšteti dolarja,preproste ima surov glas zasluge uspeh debitantskega albuma How Love Is apatičnosti nastrojenega komada Something,2,2,0,surove,surov
surov,Jesenski pridelki znani nizki vsebnosti surove vlaknine nizkem deležu suhe snovi relativno vsebnostjo surovih beljakovin,Uživamo surove liste vsebujejo predvsem vitamina predvsem klorofil železo arzen gorčično olje čisti kri,13,1,0,surovih,surove
surov,dela organizacije zastopa interese malih sirarjev letošnje srečanje potekalo času sejmov Käse MEFA Zürichu Poudarek pozitivnih lastnostih sirov surovega mleka skrbi porabnika,Dejstvo koncu vojne kloaka Evrope zavezniški interes počiščenje zaledja model obračuna nasprotniki značilen zmagovalca stopnjuje partizanski greh surov,18,17,0,surovega,surov
surov,mlada pašna trava prebavljivosti vsebuje količine beljakovin vode premalo surove vlaknine rudnin,Zelenjava surova kuhana pari blanširana zamrznjena,9,1,0,surove,surova
surov,Bakrove zlitine Izdelava rafiniranega surovega bakra bakrovih odpadkov ostankov,zamrznjenih živilih krompirčku krompirjevih kroketih preverili vsebnost akrilamida surovih ocvrtih vzorcih,4,8,0,surovega,surovih
surov,povemo cene surove nafte kovin svetovnem trgu upadajo začetku nafta odstotke cenejša,krvoločni surovi Hasan paša postal bosanski beglerbeg hrvaške slovenske dežele začeli časi,2,1,0,surove,surovi
surov,Karl Benz mazanje motorja svojem avtomobilu uredil preprost način mazalno olje preprosti destilat surove nafte uporabi izgubilo okolico,Stroški dodelave derivatov tečaj dolarja cena surove nafte Nafto predlani spravili kolena,13,6,1,surove,surove
surov,ukaze HTML Publisher pozna imamo voljo možnost vnos surovih ukazov HTML,Znanje izkušnje združene sheme surove sestavine izkušenj sanj želja imaginacij Moursund Erskine,8,4,0,surovih,surove
surov,pšenicaržječmenkoruzaVsebnost vlage surovih beljakovin,Kulinarika ribe načine školjke surove žaru surove ostrige solate nežnim okisanjem jedi šparglji,2,6,0,surovih,surove
surov,še surovega zraku sušeno nežno začinjeno meso govejega biftka tatar drobno postrgan ampak kosi blejski otok bohotilo sredi rumene dijonski gorčici temelječi omaki,Upad dobička posledica nižjih povprečnih cen surove nafte prihodkov prodaje nafte,1,6,0,surovega,surove
surov,Kulinarika surovih rib belega mesa preveč sladke sladice,Čeprav surova nafta svetu pocenila tednih pridobila odstotkov,1,1,0,surovih,surova
surov,bešamel segrejemo žlici surovega masla dodamo drobno sesekljane čebule peteršilja nekoliko popraži še vodi razmočeno ožeto žemljo žlice mleka,simpatično skovanko imenujemo goste omake angleško dips ponudimo koščki surove zelenjave opečenega svežega kruha krekerji čipsom podobnimi grižljaji vanje sproti pomakamo nosimo usta,3,9,1,surovega,surove
surov,obrokov zelenjave obrok pomeni skodelico surove listnate zelenjave soka sveže iztisnjene zelenjave,Še posebej prehranjevanja izključno surovo presno hrano znebil težav zdravjem,5,4,1,surove,surovo
surov,izogibajte surovi hrani napenja,Priprava Olupite naribajte surovo kolerabo,1,3,1,surovi,surovo
surov,suhega belega kruha drobtin surovega masla jajce rumenjak skute sol poper muškatni oreh,Banane uporabi surove kuhane pečene cvrte dušene,4,2,1,surovega,surove
surov,Užitni mladi bananovi cvetovi surovi kuhani,surovih beljakovin nerazgradljivih nerazgradljivih,4,0,0,surovi,surovih
surov,Pogled obstoječe stavbe lesene stene zastira zid omečemo surovim ometom barvi terakote,šopek izrazito modno obarvan belo cvetje vpeto grob robusten okvir vej naplavila reka torej kombinacija nežnim cvetjem surovo naravo,8,17,0,surovim,surovo
surov,podkrepitev dejstva uporabljen še material surova ovčja volna uporabljen nekakšne snežinke koncu trave,Pismo uprave Nafte kaže uspelo prepričati Petrola nakup nove surove nafte zagotovi jamstvo razlika ceno surovine naftnimi derivati ugodna pomeni izguba rafinerija dela,5,9,1,surova,surove
surov,Mlado dekle azijskega rodu spoznal valentinovo Los Angelesu zaželel surovih rib stopil lokal naletel bodočo ženo,Surova narava,9,0,0,surovih,Surova
surov,hiše stene stene zbitimi ilovnatimi tlemi dvignjen spalni podest cepljenega bambusa nasproti stala miza zbita surovih desk,Jožica Somrak Živa hrana surova hrana surovo sadje zelenjava vrste jedrc,15,6,0,surovih,surovo
surov,resnici šlo surov psihološki kulturni napad palestinsko ljudstvo,Surove razbojniške roke vlekle globoko gozd skalovje visoko gore neznane,2,0,1,surov,Surove
surov,pravočasnim dognojevanjem pospešimo rast povečata pridelek vsebnost surovih proteinov,Kurilno olje kakih enajst odstotkov dražje bencin dizel odstotka zaradi občutno poraslih cen produktov surove nafte svetovnih trgih,7,14,1,surovih,surove
surov,mesarju dobil surovo kožo dlako odrl žival,svetovnem naftnem trgu pokazala zobe cena surove nafte približala petdesetim ameriškim dolarjem sodček,2,6,1,surovo,surove
surov,pojedel navaden surov korenček,špagete umešamo surova jajca sveža,2,2,1,surov,surova
surov,voditelje zaprli isto sobo nadute besede hitro izpodrinilo prvinskega surov boj moč denar zlasti slednje,besede rezultat popolnoma nezavedne mešanice topline surovega moškega,9,6,1,surov,surovega
surov,milenij hkrati surov krut čas nasilja vojn nalezljivih bolezni lakote,hip izteka tankerja še kilogramov surove nafte,2,5,0,surov,surove
surov,sodeloval protestu oseba osebe obesila zastavo vedla drzen surov nesramen žaljiv način,pretrese padec junaka plemenito požrtvovalno bori svoje namene podleže surovi sili podlosti izdajstvu,8,9,1,surov,surovi
surov,govorim nafti mislim surovo nafto ampak zemeljski plin,izkušnje namreč vedel gre delo lažje rok razpoloženje lahkotno čeprav hudodelstva preiskujejo še surova,3,13,0,surovo,surova
surov,bistvo kazni sodniki nalagamo kaznovanje kazen skuša popravljati prevzgajati zdraviti tehnika poboljševanja potlačuje pokoro zlo strogem pomenu kazni omogoča magistratje otresejo surovega kaznovalnega posla,Današnja slovenska samozavest napihnjena surova samozavest obrtnikov razreda izgublja tradicionalno kulturo vezano etiko meščanstva nadomešča pop psevdokulturo postmoderne liberalne družbe,21,4,0,surovega,surova
surov,Surov kostanj lupimo načine,SESTAVINE Masleno kvašeno testo dag kvasa žlice mlačnega mleka žlice sladkorja dag raztopljenega surovega masla žlic smetane rumenjaka žlica sladkorja žličke soli žlica ruma dag bele moke dag surovega masla,0,28,1,Surov,surovega
surov,Zlasti gorenjskih planinah kuhali posebno vrsto maslovnika surovega masla koruzne moke ter imenovali Čmartin,SESTAVINE jabolki dag fižola zrnju dag surovega masla žlička moke,7,6,1,surovega,surovega
surov,Surovi pepel,Jejmo zdravo obrokih koristila surova hrana sadje zelenjava vesti privoščimo slan pršut oreške,0,4,0,Surovi,surova
surov,Policisti sumijo tihotapljenja kilogramov cigaret namenjenih Avstrijo ton sira ter ton surove kave,Zanima mogoče vrsto silaže delati surove pese korenja kolerabe krompirja,11,5,1,surove,surove
surov,Organizacija Opec okvir postavila ceno dolarji sod surove nafte,sinovi slovenske matere okoliščinah surovi usmiljenja,7,4,0,surove,surovi
surov,sledila demonstracija zmožnosti surove moči osemkolesnika,prestolu svetovni vojni zamenjali razsvetljeni kralji surovi diktatorji prokomunisti Rusi talibani koncu morali priznati svojo nemoč neredu izhaja spopada tradicijo modernizacijo,3,6,1,surove,surovi
surov,Najbolj surove školjke kaviar… pripravo kislega zelja izjemen,Surova nafta močno pocenila pisanju Economista četrtino dolarjev sod,1,0,0,surove,Surova
surov,Podpisani Fran Brodar gostilničar Bistrici Tržiču preklicujem izjavo katero podal svoji gostilni Jože Rebolj načelnik Tržiču surov misli zopet uganjati takšne metode surovosti gošči dosegel ter dejanje obžalujem odgovarja resnici,obiskala zanimive kraje doživela pustolovščin Havajih plavala morskimi psi Severnem tečaju jedla surove ribe Hillary Clinton sprehajala Beli hiši…,16,12,0,surov,surove
surov,Pravijo puščavi Sahari kakih užitnih mogoče jesti surove,surovega marcipana,7,0,0,surove,surovega
surov,Aroma prekajenega surovega lososa pride najbolj izraza ribo narežemo tanke rezine,KOMARČEK glede uživamo surovega kuhanega komarček osrečuje pospešuje prekrvavitev,2,3,1,surovega,surovega
surov,osebe potrebujemo žlici prečiščenega surovega masla drobno sesekljano rdečo čebulo strt strok česna drobno sesekljanega stebla zelene žličko kurkume žličke začimbne mešanice garam masala drobno zrezan zelen čili žličke kumina žlico sesekljanega svežega koriandra dolgozrnatega riža basmati kuhane zelene leče pločevinke dl zelenjavne jušne osnove sol vejic svežega koriandra okras,vetra bičani grmički tvorijo skupaj kamnitimi ogradami mozaično pokrajino kljubuje surovim pogojem nekdaj,4,10,0,surovega,surovim
